W.N. CENTRAL	4	33	872	1,531	1,089	1	6	18	318	287	-	3	27	313	428						
Iowa	-	5	12	178	192	-	0	3	24	27	-	0	2	5	8						
Kans.	-	4	9	142	69	-	1	6	60	61	-	0	1	2	-						
Minn.	-	0	808	165	226	1	0	11	61	60	-	0	1	2	-						
Mo.	3	20	51	854	351	-	1	5	65	61	-	3	26	292	397						
Nebr.	1	3	21	136	186	-	1	6	77	32	-	0	2	12	20						
N. Dak.	-	0	24	26	1	-	0	9	4	25	-	0	1	-	-						
S. Dak.	-	0	6	30	64	-	0	4	27	21	-	0	0	-	3						
S. ATLANTIC	10	32	71	1,449	845	8	24	111	1,457	1,524	3	9	40	427	825						
Del.	-	0	2	13	17	-	0	0	-	-	-	0	3	17	32						
D.C.	-	0	2	3	5	-	0	0	-	-	-	0	0	-	6						
Fla.	5	9	31	487	255	-	0	95	143	138	1	0	2	9	13						
Ga.	-	3	11	180	92	-	0	72	346	352	-	0	7	44	77						
Md.	1	2	8	113	138	3	7	15	363	396	-	1	3	34	85						
N.C.	-	0	65	223	79	N	2	4	N	N	1	4	36	250	414						
S.C.	4	4	18	229	110	-	0	0	-	-	-	0	5	18	52						
Va.	-	3	24	172	138	-	10	26	494	566	1	1	8	51	138						
W. Va.	-	0	5	29	11	5	3	6	111	72	-	0	1	4	8						
E.S. CENTRAL	1	14	33	677	354	-	1	6	83	176	-	4	16	246	322						
Ala.	-	4	19	258	52	-	0	0	-	-	-	1	7	59	89						
Ky.	-	4	15	204	118	-	1	4	45	45	-	0	1	1	1						
Miss.	-	1	4	51	97	-	0	1	4	7	-	0	1	7	10						
Tenn.	1	3	14	164	87	-	0	4	34	124	-	3	14	179	222						
W.S. CENTRAL	38	64	389	2,684	1,472	-	0	13	66	82	1	1	161	127	269						
Ark.	-	6	38	256	105	-	0	10	33	44	1	0	61	59	57						
La.	-	2	8	90	78	-	0	0	-	-	-	0	1	2	6						
Okla.	-	0	45	74	53	-	0	13	32	36	-	0	98	53	158						
Tex.	38	55	304	2,264	1,236	-	0	1	1	2	-	0	6	13	48						
MOUNTAIN	-	17	32	758	751	-	1	6	82	101	-	0	3	20	44						
Ariz.	-	3	10	173	204	N	0	0	N	N	-	0	1	5	16						
Colo.	-	5	12	220	135	-	0	0	-	-	-	0	1	1	1						
Idaho	-	1	5	65	29	-	0	0	-	11	-	0	1	1	1						
Mont.	-	0	6	51	82	-	0	4	25	12	-	0	2	8	3						
Nev.	-	0	3	9	26	-	0	1	1	12	-	0	0	-	3						
N. Mex.	-	1	10	57	64	-	0	2	24	28	-	0	1	1	4						
Utah	-	4	19	163	194	-	0	2	11	14	-	0	1	1	6						
Wyo.	-	0	5	20	17	-	0	4	21	24	-	0	1	3	10						
PACIFIC	6	24	67	900	1,226	-	4	12	221	196	-	0	1	1	3						
Alaska	-	1	21	38	214	-	0	2	12	14	N	0	0	N	N						
Calif.	-	7	22	351	470	-	4	12	194	169	-	0	1	1	-						
Hawaii	-	0	3	25	14	-	0	0	-	-	N	0	0	N	N						
Oreg.	1	3	17	237	159	-	0	3	15	13	-	0	0	-	3						
Wash.	5	6	58	249	369	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	38	58	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


