Del.	-	0	2	9	3	-	0	0	-	-	-	0	2	9	18						
D.C.	-	0	2	2	3	-	0	0	-	-	-	0	1	1	1						
Fla.	9	4	18	173	152	-	0	28	96	176	-	0	4	13	10						
Ga.	-	1	5	22	66	-	4	23	166	204	-	0	5	19	45						
Md.	1	2	8	77	108	-	7	18	267	311	2	1	7	49	58						
N.C.	14	2	112	227	141	10	9	19	361	377	-	4	61	390	601						
S.C.	1	2	9	56	130	-	1	11	46	118	-	1	7	48	31						
Va.	3	2	17	82	155	-	13	31	499	444	2	2	10	82	74						
W. Va.	-	0	19	13	26	-	1	8	46	78	-	0	3	5	3						
E.S. CENTRAL	-	5	28	267	259	1	3	11	114	186	1	5	19	196	275						
Ala.	-	1	18	59	56	-	0	8	-	58	-	1	9	58	64						
Ky.	-	0	1	5	55	1	0	3	17	20	-	0	2	5	2						
Miss.	-	1	26	135	30	-	0	1	1	4	-	0	2	7	3						
Tenn.	-	2	7	68	118	-	2	7	96	104	1	3	16	126	206						
W.S. CENTRAL	1	20	226	631	576	-	2	35	69	687	-	1	168	126	93						
Ark.	-	2	17	113	64	-	0	5	24	24	-	0	53	59	44						
La.	-	0	1	14	22	-	0	1	-	4	-	0	1	2	2						
Okla.	1	0	36	5	18	-	0	22	45	51	-	0	108	45	28						
Tex.	-	16	174	499	472	-	0	34	-	608	-	0	7	20	19						
MOUNTAIN	8	24	61	773	1,983	-	3	28	143	144	2	0	4	26	39						
Ariz.	-	5	13	159	404	-	2	10	97	107	-	0	2	4	8						
Colo.	8	6	17	212	608	-	0	0	-	-	2	0	1	3	4						
Idaho	-	1	5	34	71	-	0	24	-	-	-	0	3	4	12						
Mont.	-	1	7	32	101	-	0	3	13	14	-	0	1	1	2						
Nev.	-	0	5	9	61	-	0	2	2	5	-	0	0	-	-						
N. Mex.	-	2	8	53	75	-	0	2	8	7	-	0	1	4	7						
Utah	-	7	47	255	600	-	0	2	10	7	-	0	0	-	-						
Wyo.	-	0	5	19	63	-	0	4	13	4	-	0	2	10	6						
PACIFIC	4	12	547	344	1,445	3	4	13	155	169	-	0	1	5	2						
Alaska	-	0	8	37	63	-	0	6	35	15	N	0	0	N	N						
Calif.	-	4	167	99	1,209	2	3	12	112	138	-	0	1	3	-						
Hawaii	-	0	2	14	82	N	0	0	N	N	N	0	0	N	N						
Oreg.	4	1	11	70	91	1	0	3	8	16	-	0	1	2	2						
Wash.	-	1	377	124	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	2	-	55	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	-	1	5	37	65	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


