
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 23, 2013 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2013
Shigellosis cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012

tab delimited data:
test
UNITED STATES	67	261	410	1,342	2,642	1	3	13	16	24	2	52	230	68	191						
N. Dak.	-	0	1	3	1	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	3	2	-	-	0	0	-	-	-	0	1	-	-						
S. ATLANTIC	21	53	99	256	576	-	2	8	14	10	1	14	147	34	49						
Del.	-	0	4	2	1	-	0	0	-	-	-	0	2	2	6						
D.C.	-	0	3	-	9	-	0	0	-	-	-	0	1	-	-						
Fla.	5	29	66	85	301	-	0	1	-	-	1	0	3	2	4						
Ga.	2	12	21	88	154	-	1	8	13	7	-	0	0	-	-						
Md.	3	4	16	18	58	-	0	0	-	-	-	0	3	5	5						
N.C.	9	2	10	32	26	-	0	4	-	-	-	1	133	6	5						
S.C.	-	1	4	18	5	-	0	1	1	2	-	1	6	5	3						
Va.	2	1	6	12	20	-	0	2	-	1	-	5	35	14	26						
W. Va.	-	0	3	1	2	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	4	20	41	95	329	-	0	2	-	-	1	12	57	20	30						
Ala.	3	5	20	38	80	-	0	1	-	-	-	3	14	4	8						
Ky.	-	5	21	14	134	-	0	1	-	-	1	0	7	3	1						
Miss.	-	4	13	27	75	-	0	2	-	-	-	0	4	-	-						
Tenn.	1	3	9	16	40	-	0	1	-	-	-	10	49	13	21						
W.S. CENTRAL	20	49	92	258	465	-	0	2	-	-	-	11	73	5	36						
Ark.	3	2	7	25	11	-	0	1	-	-	-	8	65	5	16						
La.	-	3	10	28	44	-	0	0	-	-	-	0	2	-	1						
Okla.	3	7	27	39	84	-	0	1	-	-	-	0	26	-	9						
Tex.	14	34	89	166	326	-	0	1	-	-	-	1	6	-	10						
MOUNTAIN	-	12	32	45	65	1	0	2	1	6	-	0	5	-	19						
Ariz.	-	6	18	22	40	1	0	2	1	6	-	0	3	-	15						
Colo.	-	2	19	3	6	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	2	-	2	-	0	0	-	-	-	0	1	-	2						
Mont.	-	0	2	-	3	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	9	11	1	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	1	7	5	9	-	0	0	-	-	-	0	1	-	-						
Utah	-	0	4	3	4	-	0	0	-	-	-	0	1	-	2						
Wyo.	-	0	3	1	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	3	16	41	99	124	-	0	2	-	-	-	0	2	1	3						
Alaska	-	0	2	-	5	N	0	0	N	N	N	0	0	N	N						
Calif.	2	12	33	63	90	-	0	2	-	-	-	0	1	1	3						
Hawaii	-	0	5	13	2	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	10	12	17	-	0	0	-	-	-	0	1	-	-						
Wash.	-	1	19	11	10	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	3	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


