
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 31, 2012 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	91	266	389	2,379	2,046	-	3	13	24	13	8	31	141	122	73						
Ky.	5	6	22	131	13	-	0	1	-	-	-	0	2	1	-						
Miss.	-	5	24	71	23	-	0	0	-	-	-	0	2	-	2						
Tenn.	1	4	11	35	37	-	0	2	-	-	2	4	20	21	5						
W.S. CENTRAL	17	57	147	416	351	-	0	3	-	-	-	3	62	10	3						
Ark.	1	2	12	13	16	-	0	3	-	-	-	2	62	6	-						
La.	-	4	21	37	40	-	0	0	-	-	-	0	2	1	-						
Okla.	-	4	28	75	25	-	0	1	-	-	-	0	25	2	1						
Tex.	16	46	117	291	270	-	0	1	-	-	-	0	13	1	2						
MOUNTAIN	3	13	41	64	208	-	0	3	3	6	-	1	7	8	12						
Ariz.	3	6	28	44	59	-	0	3	3	6	-	0	6	4	12						
Colo.	-	1	8	5	21	-	0	0	-	-	-	0	1	-	-						
Idaho	-	0	3	2	6	-	0	0	-	-	-	0	2	2	-						
Mont.	-	1	11	3	65	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	6	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	2	7	8	40	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	4	1	11	-	0	0	-	-	-	0	1	2	-						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	1	19	45	151	253	-	0	2	3	-	-	0	2	2	-						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	-	14	41	113	207	-	0	2	3	-	-	0	2	2	-						
Hawaii	1	0	3	3	19	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	6	17	15	-	0	0	-	-	-	0	1	-	-						
Wash.	-	1	12	13	11	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


