Va.	1	2	8	96	132	-	0	1	4	4	3	3	14	193	133						
W. Va.	-	0	5	4	103	-	0	0	-	-	-	0	1	4	-						
E.S. CENTRAL	22	15	44	730	754	-	0	2	13	20	1	4	25	330	400						
Ala.	6	5	21	275	221	-	0	1	4	5	1	1	8	72	78						
Ky.	6	0	6	49	220	-	0	1	3	6	-	0	0	-	-						
Miss.	3	4	23	217	56	-	0	0	-	1	-	0	2	12	24						
Tenn.	7	4	11	189	257	-	0	2	6	8	-	3	20	246	298						
W.S. CENTRAL	38	52	503	2,615	2,792	-	0	8	11	6	2	1	235	482	185						
Ark.	-	2	7	76	75	-	0	3	6	2	2	0	50	413	130						
La.	-	4	21	256	282	-	0	0	-	-	-	0	2	7	3						
Okla.	6	2	161	199	252	-	0	5	3	3	-	0	202	43	26						
Tex.	32	40	338	2,084	2,183	-	0	1	2	1	-	0	5	19	26						
MOUNTAIN	7	15	42	781	820	-	0	5	13	8	2	1	8	58	16						
Ariz.	1	5	27	362	451	-	0	4	13	5	-	0	7	41	4						
Colo.	5	1	8	98	95	-	0	1	-	1	-	0	1	2	1						
Idaho	-	0	3	16	23	-	0	0	-	-	-	0	1	1	5						
Mont.	1	1	15	123	9	-	0	0	-	2	-	0	1	1	1						
Nev.	-	0	4	31	48	-	0	0	-	-	-	0	1	2	-						
N. Mex.	-	2	7	102	148	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	47	46	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	2	0	2	10	1						
PACIFIC	6	20	63	1,006	1,192	-	0	2	1	6	-	0	0	-	1						
Alaska	-	0	2	5	2	N	0	0	N	N	N	0	0	N	N						
Calif.	3	16	59	833	978	-	0	1	1	6	-	0	0	-	-						
Hawaii	-	1	3	42	45	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	0	4	41	58	-	0	0	-	-	-	0	0	-	1						
Wash.	3	1	6	85	109	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	0	1	1	4	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	6	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


