
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 21, 2012 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	88	266	389	3,026	2,549	-	3	14	30	17	13	32	142	230	101						
W. Va.	-	0	1	1	4	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	13	21	51	370	155	-	0	2	-	1	5	5	26	54	25						
Ala.	2	6	21	92	57	-	0	1	-	-	1	1	8	15	7						
Ky.	9	6	22	154	28	-	0	1	-	-	-	0	1	3	-						
Miss.	-	5	24	81	31	-	0	0	-	1	-	0	2	-	3						
Tenn.	2	4	11	43	39	-	0	2	-	-	4	4	20	36	15						
W.S. CENTRAL	31	57	147	516	448	-	0	3	-	-	-	4	62	23	3						
Ark.	-	2	8	16	20	-	0	3	-	-	-	3	62	17	-						
La.	-	4	21	45	48	-	0	0	-	-	-	0	2	1	-						
Okla.	-	5	28	86	29	-	0	1	-	-	-	0	25	3	1						
Tex.	31	46	117	369	351	-	0	1	-	-	-	0	13	2	2						
MOUNTAIN	4	12	41	78	258	-	0	3	4	7	-	1	7	21	14						
Ariz.	3	6	28	54	73	-	0	3	4	7	-	0	6	16	12						
Colo.	-	1	8	6	28	-	0	0	-	-	-	0	1	1	1						
Idaho	-	0	3	3	7	-	0	0	-	-	-	0	2	2	-						
Mont.	-	0	5	3	80	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	6	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	1	7	8	48	-	0	0	-	-	-	0	0	-	-						
Utah	1	1	3	3	16	-	0	1	-	-	-	0	1	2	1						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	6	18	45	202	312	-	0	2	3	-	-	0	2	2	-						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	-	14	41	150	250	-	0	2	3	-	-	0	2	2	-						
Hawaii	-	0	3	4	24	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	6	22	20	-	0	0	-	-	-	0	1	-	-						
Wash.	6	1	12	21	17	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	1	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


