
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 12, 2011 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	114	272	373	1,424	2,621	-	3	10	9	9	1	27	98	44	65						
Miss.	-	1	4	9	5	-	0	0	-	-	-	0	3	-	-						
Tenn.	-	5	14	19	38	-	0	2	-	1	1	4	20	2	3						
W.S. CENTRAL	24	53	129	230	301	-	0	4	-	1	-	1	43	1	4						
Ark.	-	1	6	4	10	-	0	2	-	-	-	1	29	-	1						
La.	-	6	13	21	28	-	0	0	-	-	-	0	1	-	-						
Okla.	2	4	13	17	42	-	0	3	-	-	-	0	11	-	-						
Tex.	22	43	112	188	221	-	0	1	-	1	-	0	3	1	3						
MOUNTAIN	9	15	32	116	117	-	0	5	5	-	-	0	3	8	1						
Ariz.	-	8	19	35	73	-	0	5	5	-	-	0	3	8	-						
Colo.	1	2	8	21	17	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	3	5	4	-	0	0	-	-	-	0	1	-	-						
Mont.	7	0	8	24	2	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	6	3	-	0	0	-	-	-	0	0	-	-						
N. Mex.	1	3	10	21	14	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	4	4	-	0	0	-	-	-	0	1	-	-						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	14	22	73	191	175	-	0	2	-	1	-	0	1	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	12	19	58	156	151	-	0	2	-	1	-	0	0	-	-						
Hawaii	-	1	4	14	7	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	4	11	10	-	0	0	-	-	-	0	1	-	-						
Wash.	1	2	17	9	7	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


