Nebr.	N	0	0	N	N	-	0	9	-	-	-	0	38	-	-						
N. Dak.	-	0	8	-	8	-	0	5	-	-	-	0	28	-	-						
S. Dak.	-	1	15	13	13	-	0	7	-	-	-	0	22	-	-						
S. ATLANTIC	53	88	223	420	374	-	0	2	-	-	-	0	7	-	-						
Del.	-	1	6	7	14	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	5	-	1	-	0	0	-	-	-	0	1	-	-						
Fla.	27	0	37	147	N	-	0	1	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	9	16	57	70	128	-	0	1	-	-	-	0	0	-	-						
Va.	-	28	133	1	28	-	0	0	-	-	-	0	2	-	-						
W. Va.	17	28	70	195	203	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	3	4	43	42	-	-	0	15	-	2	-	0	16	-	-						
Ala.	3	4	43	41	-	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	1	1	-	-	0	10	-	2	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	246	197	656	766	702	-	0	58	-	-	-	0	26	-	-						
Ark.	3	12	88	19	73	-	0	4	-	-	-	0	2	-	-						
La.	-	1	9	14	2	-	0	13	-	-	-	0	9	-	-						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	243	176	568	733	627	-	0	38	-	-	-	0	16	-	-						
MOUNTAIN	83	61	137	324	415	-	0	61	-	-	-	1	228	-	-						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	48	24	76	133	281	-	0	10	-	-	-	0	51	-	-						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	-						
Mont.	3	0	11	41	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	-	1	-	0	9	-	-	-	0	16	-	-						
N. Mex.	1	3	34	18	38	-	0	1	-	-	-	0	1	-	-						
Utah	31	17	65	132	93	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	1	11	-	2	-	0	7	-	-	-	0	10	-	-						
PACIFIC	2	0	2	5	-	-	0	15	-	-	-	0	51	-	-						
Alaska	2	0	2	5	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	-						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	2	10	30	19	39	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


