Iowa	-	6	21	119	68	-	0	5	9	14	-	0	2	3	7						
Kans.	-	4	12	132	37	-	1	6	56	45	-	0	1	2	-						
Minn.	-	0	808	165	144	6	0	11	39	33	2	0	1	3	-						
Mo.	10	19	51	626	145	4	1	7	39	36	4	4	20	160	291						
Nebr.	-	4	32	93	46	-	0	2	-	27	-	0	2	7	14						
N. Dak.	1	0	24	17	1	-	0	9	4	17	-	0	1	-	-						
S. Dak.	-	0	10	14	19	-	0	4	27	15	-	0	0	-	3						
S. ATLANTIC	25	27	71	1,014	528	40	25	111	1,011	1,150	13	14	52	353	424						
Del.	-	0	3	8	7	-	0	0	-	-	-	0	3	8	26						
D.C.	-	0	2	-	2	-	0	0	-	-	-	0	0	-	6						
Fla.	18	8	32	357	152	-	0	95	115	138	-	0	2	5	8						
Ga.	-	3	11	106	60	37	1	71	262	255	-	1	6	31	58						
Md.	4	3	10	73	67	-	6	14	218	295	-	1	7	27	54						
N.C.	-	0	65	204	79	N	2	4	N	N	13	9	36	225	158						
S.C.	1	3	17	149	73	-	0	0	-	-	-	0	9	15	21						
Va.	1	3	24	100	82	-	10	23	338	400	-	2	9	39	86						
W. Va.	1	0	5	17	6	3	2	6	78	62	-	0	1	3	7						
E.S. CENTRAL	7	14	33	516	200	-	2	7	68	120	5	4	19	163	207						
Ala.	1	4	19	198	27	-	0	0	-	-	2	1	6	38	52						
Ky.	1	5	15	157	52	-	1	4	34	28	-	0	1	1	1						
Miss.	-	1	4	33	73	-	0	2	-	2	-	0	1	5	8						
Tenn.	5	3	14	128	48	-	1	4	34	90	3	3	15	119	146						
W.S. CENTRAL	19	56	389	1,689	823	13	0	7	44	71	1	2	161	101	179						
Ark.	5	4	38	151	55	-	0	5	23	41	-	0	61	44	30						
La.	-	2	7	71	56	-	0	0	-	-	-	0	2	2	3						
Okla.	-	0	45	21	28	13	0	6	20	28	1	0	98	44	116						
Tex.	14	46	304	1,446	684	-	0	1	1	2	-	0	6	11	30						
MOUNTAIN	5	17	31	535	549	-	2	9	56	51	-	1	3	18	27						
Ariz.	-	3	8	124	149	N	0	0	N	N	-	0	2	4	8						
Colo.	4	5	12	186	97	-	0	0	-	-	-	0	0	-	1						
Idaho	-	1	5	47	22	-	0	2	-	7	-	0	0	-	1						
Mont.	-	0	4	12	69	-	0	4	16	6	-	0	2	8	3						
Nev.	1	0	3	9	22	-	0	5	3	3	-	0	2	1	-						
N. Mex.	-	1	10	36	32	-	0	2	16	21	-	0	1	1	3						
Utah	-	4	19	113	147	-	0	6	4	3	-	0	1	1	4						
Wyo.	-	0	5	8	11	-	0	4	17	11	-	0	2	3	7						
PACIFIC	7	20	98	553	732	3	4	13	156	127	-	0	1	2	2						
Alaska	-	3	21	56	91	-	0	4	19	12	N	0	0	N	N						
Calif.	-	6	19	141	338	3	4	12	134	109	-	0	1	2	-						
Hawaii	-	0	3	19	8	-	0	0	-	-	N	0	0	N	N						
Oreg.	1	3	16	156	110	-	0	2	3	6	-	0	1	-	2						
Wash.	6	6	76	181	185	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	1	1	3	27	40	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


