
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 30, 2013 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2013
Shigellosis cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012

tab delimited data:
test
UNITED STATES	68	260	408	1,447	2,832	1	3	13	19	27	2	52	229	73	230						
E.S. CENTRAL	3	20	41	103	342	-	0	2	-	-	1	12	57	21	37						
Ala.	3	5	20	43	85	-	0	1	-	-	1	3	13	5	9						
Ky.	-	5	21	16	139	-	0	1	-	-	-	1	7	3	1						
Miss.	-	4	13	31	77	-	0	2	-	-	-	0	4	-	-						
Tenn.	-	3	9	13	41	-	0	1	-	-	-	10	49	13	27						
W.S. CENTRAL	14	48	91	273	487	-	0	3	-	-	-	12	73	5	40						
Ark.	3	2	7	28	12	-	0	3	-	-	-	8	65	5	16						
La.	-	4	10	29	48	-	0	0	-	-	-	0	2	-	1						
Okla.	3	7	27	42	87	-	0	1	-	-	-	0	26	-	10						
Tex.	8	34	89	174	340	-	0	1	-	-	-	1	6	-	13						
MOUNTAIN	2	11	32	48	72	-	0	1	-	5	-	0	5	-	20						
Ariz.	2	6	18	25	46	-	0	1	-	5	-	0	3	-	16						
Colo.	-	2	19	3	6	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	2	-	2	-	0	0	-	-	-	0	1	-	2						
Mont.	-	0	2	-	3	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	9	11	1	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	1	10	5	10	-	0	0	-	-	-	0	1	-	-						
Utah	-	0	4	3	4	-	0	0	-	-	-	0	1	-	2						
Wyo.	-	0	3	1	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	4	16	41	113	134	-	0	2	-	-	-	0	2	1	3						
Alaska	-	0	1	-	5	N	0	0	N	N	N	0	0	N	N						
Calif.	3	12	33	69	96	-	0	2	-	-	-	0	1	1	3						
Hawaii	-	0	6	20	3	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	10	12	20	-	0	0	-	-	-	0	1	-	-						
Wash.	1	1	19	12	10	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	3	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


