W.S. CENTRAL	-	8	37	41	62	1	13	73	188	90	-	0	5	2	2						
Ark.	-	0	3	2	2	-	1	3	3	15	-	0	1	-	1						
La.	-	1	5	1	16	-	1	5	5	18	-	0	2	2	-						
Okla.	-	0	2	4	1	1	0	5	1	6	-	0	3	-	-						
Tex.	-	6	34	34	43	-	11	71	179	51	-	0	5	-	1						
MOUNTAIN	-	6	21	63	87	2	11	59	197	106	1	2	8	7	18						
Ariz.	-	3	20	38	52	-	6	55	175	68	-	0	3	-	3						
Colo.	-	1	4	12	7	1	1	5	8	10	-	0	3	1	3						
Idaho	-	0	3	2	8	-	0	2	3	3	-	0	2	-	1						
Mont.	-	0	1	1	6	-	0	7	-	-	-	0	1	-	1						
Nev.	-	0	2	3	3	-	1	4	7	9	-	0	2	3	4						
N. Mex.	-	0	3	4	4	-	0	3	1	6	-	0	1	-	1						
Utah	-	0	3	3	6	1	0	5	3	10	1	0	2	3	3						
Wyo.	-	0	0	-	1	-	0	1	-	-	-	0	1	-	2						
PACIFIC	5	15	148	273	185	3	9	54	71	135	1	1	10	29	17						
Alaska	-	0	2	-	3	-	0	2	1	-	-	0	1	-	-						
Calif.	4	13	147	255	155	3	6	39	54	98	1	1	10	29	17						
Hawaii	-	0	2	5	5	-	0	1	-	1	-	0	1	-	-						
Oreg.	-	1	5	6	10	-	2	6	10	27	N	0	0	N	N						
Wash.	1	1	11	7	12	-	0	11	6	9	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	6	3	11	-	1	6	2	2	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


