W.N. CENTRAL	-	2	124	108	31	-	0	15	7	1	8	6	14	228	191						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	10	13						
Kans.	-	0	10	60	-	-	0	2	3	-	1	0	3	15	16						
Minn.	-	0	123	-	1	-	0	15	-	-	-	1	5	50	36						
Mo.	-	1	5	40	29	-	0	1	-	1	7	3	12	148	115						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	2	4						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	6	1	-	0	1	4	-	-	0	2	3	6						
S. ATLANTIC	17	21	59	717	819	2	4	15	144	123	48	46	180	1,498	1,365						
Del.	1	0	1	6	-	-	0	1	2	-	-	0	3	8	16						
D.C.	-	0	2	5	19	-	0	0	-	2	-	2	12	111	75						
Fla.	7	11	29	417	435	1	2	8	83	79	26	15	25	533	485						
Ga.	9	7	17	241	274	1	1	10	51	42	-	7	153	216	231						
Md.	-	0	1	1	-	-	0	0	-	-	9	6	15	204	202						
N.C.	-	0	0	-	-	-	0	0	-	-	7	5	23	219	199						
S.C.	-	0	0	-	-	-	0	0	-	-	3	1	10	65	47						
Va.	N	0	0	N	N	-	0	0	-	-	3	4	17	137	106						
W. Va.	-	1	17	47	91	-	0	1	8	-	-	0	2	5	4						
E.S. CENTRAL	1	3	9	107	142	1	0	3	23	25	12	16	29	530	440						
Ala.	N	0	0	N	N	-	0	0	-	-	-	6	15	199	196						
Ky.	-	0	2	17	27	-	0	1	2	6	-	1	7	38	45						
Miss.	-	0	2	-	20	-	0	0	-	-	2	2	9	68	41						
Tenn.	1	2	8	90	95	1	0	3	21	19	10	6	14	225	158						
W.S. CENTRAL	-	1	10	92	63	-	0	3	15	6	27	32	55	1,097	958						
Ark.	-	0	1	1	9	-	0	0	-	2	4	1	8	74	46						
La.	-	1	4	47	54	-	0	2	6	4	5	7	29	262	160						
Okla.	-	0	8	44	-	-	0	2	9	-	-	1	4	36	44						
Tex.	-	0	0	-	-	-	0	0	-	-	18	21	39	725	708						
MOUNTAIN	-	1	5	41	74	-	0	3	14	31	-	7	19	211	336						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	12	83	130						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	22	50						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	16	16	-	0	2	5	1	-	2	6	67	97						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	31	45						
Utah	-	0	5	15	29	-	0	3	8	21	-	0	2	5	11						
Wyo.	-	0	2	10	29	-	0	1	1	9	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	1	1	-	13	38	57	1,203	1,347						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	4	6						
Calif.	N	0	0	N	N	-	0	0	-	-	1	36	54	1,096	1,186						
Hawaii	-	0	0	-	-	-	0	1	1	-	-	0	1	5	14						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	11	13						
Wash.	N	0	0	N	N	-	0	0	-	-	12	2	11	87	128						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	2	3	11	97	90						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


