
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 23, 2007 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	10,775	20,362	25,327	470,494	481,355	99	152	658	3,933	4,129	26	68	319	1,219	1,328						
Ind.	283	382	644	9,868	9,910	-	0	0	-	-	2	1	18	27	25						
Mich.	409	741	1,225	17,462	15,615	-	0	3	10	15	-	3	10	62	48						
Ohio	48	644	3,654	21,133	20,594	-	0	2	4	4	2	4	33	82	97						
Wis.	134	371	528	8,856	10,292	N	0	0	N	N	-	5	53	69	88						
W.N. CENTRAL	502	1,201	1,448	27,542	29,271	-	0	54	3	-	-	12	77	186	197						
Iowa	74	165	243	4,034	3,969	N	0	0	N	N	-	2	28	36	21						
Kans.	-	147	308	3,667	3,920	N	0	0	N	N	-	1	8	27	27						
Minn.	-	242	314	4,667	6,169	-	0	54	-	-	-	2	25	47	68						
Mo.	278	455	628	10,938	10,696	-	0	1	3	-	-	2	21	33	39						
Nebr.	99	105	184	2,504	2,413	N	0	0	N	N	-	1	16	7	16						
N. Dak.	-	31	69	549	859	N	0	0	N	N	-	0	11	1	3						
S. Dak.	51	49	84	1,183	1,245	N	0	0	N	N	-	1	7	35	23						
S. ATLANTIC	3,195	3,905	6,760	89,209	91,893	-	0	1	1	2	10	18	70	300	297						
Del.	76	68	115	1,630	1,711	N	0	0	N	N	-	0	3	2	1						
D.C.	-	83	167	2,556	1,482	-	0	0	-	-	-	0	2	3	8						
Fla.	1,187	1,043	1,651	25,086	22,965	N	0	0	N	N	8	9	32	151	117						
Ga.	-	681	3,822	10,811	16,449	N	0	0	N	N	-	3	17	52	90						
Md.	260	412	697	9,299	9,716	-	0	1	1	2	1	0	2	13	9						
N.C.	218	631	1,233	14,094	16,936	-	0	0	-	-	-	1	11	35	36						
S.C.	955	426	2,105	12,515	9,817	N	0	0	N	N	-	1	14	20	17						
Va.	499	490	685	11,934	11,423	N	0	0	N	N	1	1	5	20	17						
W. Va.	-	54	86	1,284	1,394	N	0	0	N	N	-	0	3	4	2						
E.S. CENTRAL	964	1,428	2,044	31,444	36,476	-	0	0	-	-	1	3	15	57	50						
Ala.	-	347	539	3,473	11,511	N	0	0	N	N	-	0	12	21	19						
Ky.	170	130	691	3,841	4,499	N	0	0	N	N	1	1	3	18	13						
Miss.	213	391	959	10,538	8,583	N	0	0	N	N	-	0	8	8	7						
Tenn.	581	531	697	13,592	11,883	N	0	0	N	N	-	1	5	10	11						
W.S. CENTRAL	1,103	2,205	3,028	52,930	54,150	-	0	1	-	-	-	5	45	65	80						
Ark.	-	168	337	3,654	3,641	N	0	0	N	N	-	0	3	4	8						
La.	74	330	610	7,724	8,422	-	0	1	-	-	-	1	9	16	15						
Okla.	280	258	471	5,991	5,631	N	0	0	N	N	-	1	9	16	16						
Tex.	749	1,452	1,911	35,561	36,456	N	0	0	N	N	-	2	36	29	41						
MOUNTAIN	45	1,355	2,026	26,525	31,323	43	98	293	2,512	2,926	1	5	40	91	56						
Ariz.	45	486	993	8,893	9,577	42	97	293	2,457	2,844	-	0	6	18	9						
Colo.	-	294	416	4,527	7,543	N	0	0	N	N	-	1	7	25	15						
Idaho	-	41	253	1,263	1,576	N	0	0	N	N	-	0	5	5	5						
Mont.	-	52	144	1,145	1,092	N	0	0	N	N	-	0	26	6	7						
Nev.	-	170	397	4,056	3,709	1	1	3	20	35	-	0	3	4	3						
N. Mex.	-	167	396	3,843	4,844	-	0	2	11	11	-	1	6	23	11						
Utah	-	99	200	2,236	2,273	-	1	4	24	34	1	0	3	3	6						
Wyo.	-	26	45	562	709	-	0	0	-	2	-	0	11	7	-						
PACIFIC	1,466	3,372	4,362	81,124	82,279	56	53	311	1,402	1,182	1	1	5	32	34						
Alaska	65	88	157	2,057	2,033	N	0	0	N	N	-	0	1	-	1						
Calif.	1,182	2,680	3,627	63,957	64,297	56	53	311	1,402	1,182	-	0	0	-	-						
Hawaii	-	106	130	2,241	2,732	N	0	0	N	N	-	0	1	-	-						
Oreg.	219	160	394	4,412	4,513	N	0	0	N	N	1	1	5	32	33						
Wash.	-	344	621	8,457	8,704	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	16	24	-	449	-	0	0	-	-	-	0	0	-	-						
P.R.	233	122	234	3,574	2,289	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	8	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


