Ind.	-	2	31	92	87	-	0	5	10	14	-	1	5	23	40						
Mich.	-	0	1	2	15	-	0	1	1	2	1	2	8	58	54						
Ohio	13	5	38	256	223	1	1	5	32	31	1	3	9	96	99						
Wis.	N	0	0	N	N	-	0	0	-	-	1	1	4	32	28						
W.N. CENTRAL	-	1	124	93	26	-	0	15	6	1	4	6	14	163	141						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	5	8						
Kans.	-	0	10	48	-	-	0	2	2	-	1	0	3	9	12						
Minn.	-	0	123	-	-	-	0	15	-	-	-	1	5	40	28						
Mo.	-	1	5	37	26	-	0	1	-	1	3	3	12	104	90						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	6	-	-	0	1	4	-	-	0	3	4	-						
S. ATLANTIC	14	21	59	623	717	-	4	15	127	112	17	44	180	1,112	1,006						
Del.	-	0	1	5	-	-	0	1	1	-	-	0	3	6	13						
D.C.	-	0	2	5	17	-	0	0	-	2	-	2	12	93	55						
Fla.	11	12	29	360	371	-	2	8	72	72	11	15	25	396	367						
Ga.	3	7	17	210	249	-	1	10	46	38	-	7	153	138	134						
Md.	-	0	1	1	-	-	0	0	-	-	4	5	15	148	167						
N.C.	-	0	0	-	-	-	0	0	-	-	2	5	23	177	159						
S.C.	-	0	0	-	-	-	0	0	-	-	-	1	10	47	38						
Va.	N	0	0	N	N	-	0	0	-	-	-	4	17	103	71						
W. Va.	-	1	17	42	80	-	0	1	8	-	-	0	2	4	2						
E.S. CENTRAL	4	2	9	92	114	1	0	3	18	22	12	15	29	400	313						
Ala.	N	0	0	N	N	-	0	0	-	-	5	6	17	144	128						
Ky.	-	0	2	17	26	-	0	1	2	5	-	1	7	36	34						
Miss.	-	0	0	-	-	-	0	0	-	-	-	2	9	56	32						
Tenn.	4	2	8	75	88	1	0	3	16	17	7	6	14	164	119						
W.S. CENTRAL	-	1	9	76	62	-	0	2	11	6	26	32	55	854	721						
Ark.	-	0	1	1	9	-	0	0	-	2	-	1	7	54	36						
La.	-	1	3	31	53	-	0	1	3	4	6	7	29	188	116						
Okla.	-	0	8	44	-	-	0	2	8	-	-	1	5	38	36						
Tex.	-	0	0	-	-	-	0	0	-	-	20	21	35	574	533						
MOUNTAIN	1	1	5	39	65	1	0	3	12	29	2	7	27	138	249						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	16	48	96						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	15	43						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	1	0	3	16	15	-	0	2	5	1	2	2	12	42	67						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	26	33						
Utah	-	0	5	13	26	1	0	3	6	20	-	0	2	4	7						
Wyo.	-	0	2	10	24	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	2	38	57	930	1,052						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	5	5						
Calif.	N	0	0	N	N	-	0	0	-	-	2	36	54	855	925						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	5	13						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	8	9						
Wash.	N	0	0	N	N	-	0	0	-	-	-	2	11	57	100						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	1	3	11	76	77						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


