Tenn.	-	4	11	8	25	166	170	284	1,166	1,153	-	2	5	7	11						
W.S. CENTRAL	6	5	23	23	28	125	789	1,230	3,217	6,550	-	2	7	15	16						
Ark.	2	1	5	7	12	114	85	187	637	628	-	0	2	2	-						
La.	-	1	5	3	6	11	147	461	210	1,107	-	0	3	1	11						
Okla.	4	3	16	13	10	-	80	713	379	686	-	1	5	12	5						
Tex.	N	0	0	N	N	-	476	632	1,991	4,129	-	0	1	-	-						
MOUNTAIN	10	27	58	116	139	18	223	479	1,250	1,718	1	3	19	19	40						
Ariz.	-	2	12	-	35	18	72	166	539	637	-	1	9	-	16						
Colo.	6	9	26	45	47	-	57	90	319	411	-	1	4	12	10						
Idaho	-	2	12	10	18	-	1	10	-	12	-	0	1	1	1						
Mont.	1	1	7	8	6	-	2	9	-	19	-	0	0	-	-						
Nev.	-	2	6	3	7	-	54	195	309	412	-	0	3	-	5						
N. Mex.	-	1	6	2	6	-	21	48	-	139	-	0	4	3	6						
Utah	3	7	28	46	19	-	14	22	55	82	1	0	2	3	1						
Wyo.	-	0	2	2	1	-	2	6	28	6	-	0	2	-	1						
PACIFIC	30	60	169	291	383	390	787	1,049	4,397	5,275	1	2	20	9	17						
Alaska	-	2	6	1	5	5	10	23	41	68	-	0	19	2	2						
Calif.	24	41	84	233	309	313	650	805	3,587	4,423	-	1	7	-	4						
Hawaii	-	1	6	4	15	-	19	36	109	135	-	0	2	1	1						
Oreg.	2	6	21	46	40	-	30	58	134	194	-	1	4	5	10						
Wash.	4	5	80	7	14	72	72	210	526	455	1	0	4	1	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	3	14	1	9	-	6	16	41	43	-	0	1	-	-						
V.I.	-	0	0	-	-	-	0	20	-	26	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


