
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 30, 2011 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	113	279	629	2,470	4,134	-	2	10	16	15	4	28	196	92	139						
Mich.	1	4	10	39	71	-	0	0	-	-	-	0	1	1	-						
Ohio	4	5	18	57	76	-	0	0	-	-	-	0	2	2	-						
Wis.	-	1	21	-	107	-	0	0	-	-	-	0	1	-	1						
W.N. CENTRAL	2	18	81	103	869	-	0	2	2	-	-	4	17	17	18						
Iowa	-	1	4	5	16	-	0	0	-	-	-	0	1	1	1						
Kans.	-	4	13	21	65	-	0	1	-	-	-	0	0	-	-						
Minn.	-	1	4	-	12	-	0	0	-	-	-	0	2	-	-						
Mo.	2	10	65	73	767	-	0	2	2	-	-	4	17	16	17						
Nebr.	-	1	10	3	6	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	1	3	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	48	59	122	878	535	-	1	7	7	10	1	6	60	24	71						
Del.	-	0	2	-	29	-	0	0	-	1	-	0	3	2	5						
D.C.	-	0	3	6	10	-	0	1	1	-	-	0	0	-	-						
Fla.	41	30	63	619	189	-	0	1	1	-	-	0	2	1	2						
Ga.	4	16	27	124	184	-	0	6	2	5	-	0	0	-	-						
Md.	2	2	8	28	31	-	0	1	1	1	1	0	5	2	7						
N.C.	-	3	36	63	42	-	0	3	1	3	-	2	48	12	51						
S.C.	-	1	5	11	25	-	0	1	1	-	-	0	2	1	2						
Va.	1	2	8	25	24	-	0	2	-	-	-	2	12	6	4						
W. Va.	-	0	66	2	1	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	3	15	40	133	169	-	0	3	-	3	3	5	29	23	21						
Ala.	1	5	14	53	24	-	0	1	-	-	-	1	8	7	4						
Ky.	-	2	28	16	55	-	0	2	-	2	-	0	0	-	-						
Miss.	1	1	7	26	10	-	0	0	-	-	-	0	4	-	1						
Tenn.	1	4	14	38	80	-	0	2	-	1	3	4	20	16	16						
W.S. CENTRAL	40	54	387	461	603	-	0	7	-	1	-	2	186	3	10						
Ark.	1	1	6	12	14	-	0	2	-	-	-	1	29	1	4						
La.	-	5	13	41	64	-	0	0	-	-	-	0	1	-	-						
Okla.	2	3	46	31	95	-	0	4	-	-	-	0	152	1	2						
Tex.	37	44	337	377	430	-	0	1	-	1	-	0	5	1	4						
MOUNTAIN	3	17	32	220	171	-	0	5	6	-	-	0	7	16	1						
Ariz.	2	7	19	51	94	-	0	4	6	-	-	0	7	16	-						
Colo.	-	2	8	29	20	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	3	7	4	-	0	0	-	-	-	0	1	-	-						
Mont.	-	0	15	74	4	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	6	9	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	10	37	30	-	0	0	-	-	-	0	0	-	1						
Utah	1	1	4	16	10	-	0	0	-	-	-	0	1	-	-						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	10	22	73	298	271	-	0	2	-	1	-	0	1	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	10	19	58	232	216	-	0	2	-	1	-	0	0	-	-						
Hawaii	-	1	4	23	20	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	23	22	-	0	0	-	-	-	0	1	-	-						
Wash.	-	2	17	19	13	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


