Fla.	1,011	1,075	1,768	39,372	33,531	N	0	0	N	N	29	11	34	351	249						
Ga.	13	663	3,822	16,761	24,396	N	0	0	N	N	5	4	17	115	163						
Md.	387	400	697	13,848	14,442	-	0	1	2	3	1	0	2	20	12						
N.C.	162	562	1,234	19,616	22,963	-	0	0	-	-	-	1	11	55	55						
S.C.	250	488	3,030	22,531	14,351	N	0	0	N	N	1	1	14	50	74						
Va.	360	485	685	16,867	16,309	N	0	0	N	N	-	1	5	40	33						
W. Va.	25	57	84	2,038	2,034	N	0	0	N	N	4	0	3	9	4						
E.S. CENTRAL	855	1,422	2,044	48,179	53,042	-	0	0	-	-	13	3	40	264	100						
Ala.	-	352	507	9,456	16,291	N	0	0	N	N	6	1	12	54	34						
Ky.	239	124	691	5,439	6,137	N	0	0	N	N	1	1	27	123	29						
Miss.	144	367	959	14,419	13,352	N	0	0	N	N	-	0	8	32	10						
Tenn.	472	505	695	18,865	17,262	N	0	0	N	N	6	1	10	55	27						
W.S. CENTRAL	361	2,283	3,028	80,714	78,094	-	0	1	1	1	8	5	45	178	182						
Ark.	-	164	337	5,540	5,415	N	0	0	N	N	-	0	3	7	14						
La.	109	359	855	13,351	12,331	-	0	1	1	1	-	1	6	36	55						
Okla.	252	275	467	9,258	7,950	N	0	0	N	N	8	1	12	69	25						
Tex.	-	1,478	1,911	52,565	52,398	N	0	0	N	N	-	2	36	66	88						
MOUNTAIN	337	1,280	2,026	40,344	45,910	28	82	293	2,876	4,044	440	6	350	1,445	236						
Ariz.	41	454	993	13,736	14,397	28	79	293	2,780	3,938	1	0	6	29	19						
Colo.	191	256	416	6,762	11,246	N	0	0	N	N	8	1	25	87	45						
Idaho	-	56	253	2,242	1,959	N	0	0	N	N	54	0	27	118	17						
Mont.	-	50	82	1,488	1,736	N	0	0	N	N	2	1	18	46	84						
Nev.	-	185	397	5,935	5,211	-	1	5	38	45	-	0	3	6	6						
N. Mex.	-	160	396	5,641	6,987	-	0	2	16	16	-	1	6	54	26						
Utah	83	102	209	3,708	3,353	-	1	4	39	43	375	0	284	1,071	9						
Wyo.	22	24	38	832	1,021	-	0	1	3	2	-	0	8	34	30						
PACIFIC	1,495	3,371	4,362	116,007	118,865	18	50	311	1,868	1,685	-	1	14	83	59						
Alaska	52	88	157	3,003	3,001	N	0	0	N	N	-	0	2	3	4						
Calif.	1,163	2,684	3,627	92,998	93,132	18	50	311	1,868	1,685	-	0	0	-	-						
Hawaii	-	101	132	3,525	3,995	N	0	0	N	N	-	0	0	-	4						
Oreg.	146	159	394	5,972	6,588	N	0	0	N	N	-	1	14	80	51						
Wash.	134	324	621	10,509	12,149	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	6	207	339	624	-	0	0	-	-	-	0	0	-	-						
P.R.	-	121	547	5,201	3,298	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	7	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


