W.N. CENTRAL	3	15	151	264	707	7	6	17	144	158	6	3	13	99	81						
Iowa	-	4	16	75	184	3	0	7	19	26	-	0	1	4	2						
Kans.	-	3	14	83	144	2	2	8	79	44	1	0	1	2	-						
Minn.	-	0	119	-	104	-	0	4	10	24	-	0	2	1	1						
Mo.	2	3	10	44	189	2	1	6	16	25	5	3	12	86	68						
Nebr.	1	1	4	19	66	-	0	0	-	-	-	0	5	4	10						
N. Dak.	-	0	18	4	4	-	0	6	11	13	-	0	0	-	-						
S. Dak.	-	0	6	39	16	-	0	2	9	26	-	0	1	2	-						
S. ATLANTIC	6	19	163	491	579	47	40	65	1,067	1,248	36	14	67	374	506						
Del.	-	0	2	6	3	-	0	0	-	-	-	0	2	7	12						
D.C.	-	0	2	2	3	-	0	0	-	-	-	0	1	1	-						
Fla.	5	4	18	124	117	-	0	27	71	176	-	0	4	10	8						
Ga.	-	1	5	14	53	16	4	9	97	138	-	0	5	10	21						
Md.	-	2	8	63	84	-	6	17	145	228	-	1	7	24	39						
N.C.	-	3	112	180	105	8	11	21	270	240	33	6	61	246	383						
S.C.	-	2	11	44	83	-	3	11	46	80	-	1	6	25	15						
Va.	-	2	17	48	109	23	12	31	400	333	3	2	12	49	27						
W. Va.	1	0	19	10	22	-	1	8	38	53	-	0	2	2	1						
E.S. CENTRAL	-	5	24	104	165	-	3	11	62	139	2	6	27	113	124						
Ala.	-	1	18	31	34	-	0	8	-	47	2	1	9	29	30						
Ky.	-	0	5	2	32	-	0	4	10	7	-	0	1	3	1						
Miss.	-	0	10	17	19	-	0	0	-	4	-	0	1	2	2						
Tenn.	-	3	9	54	80	-	2	8	52	81	-	4	22	79	91						
W.S. CENTRAL	17	18	226	355	382	1	8	35	60	481	18	1	168	54	31						
Ark.	17	2	17	92	40	1	0	5	15	19	7	0	53	14	21						
La.	-	0	2	6	17	-	0	1	-	2	-	0	1	-	-						
Okla.	-	0	36	2	10	-	0	22	45	44	11	0	108	32	5						
Tex.	-	15	174	255	315	-	0	34	-	416	-	0	7	8	5						
MOUNTAIN	11	27	61	614	1,660	-	3	28	69	86	-	0	4	15	16						
Ariz.	-	6	17	150	349	-	2	10	50	66	-	0	2	-	5						
Colo.	3	6	17	166	531	-	0	0	-	-	-	0	1	1	1						
Idaho	1	1	6	23	44	-	0	24	-	-	-	0	3	2	1						
Mont.	-	1	7	30	74	-	0	2	4	7	-	0	1	1	2						
Nev.	-	0	9	3	53	-	0	2	1	2	-	0	0	-	-						
N. Mex.	-	2	8	25	55	-	0	2	4	6	-	0	1	3	4						
Utah	7	8	47	203	509	-	0	1	5	3	-	0	0	-	-						
Wyo.	-	1	5	14	45	-	0	2	5	2	-	0	2	8	3						
PACIFIC	11	19	547	270	845	4	4	13	113	106	-	0	1	2	2						
Alaska	3	1	8	22	37	-	0	6	34	14	N	0	0	N	N						
Calif.	-	15	225	99	661	4	3	12	75	89	-	0	0	-	-						
Hawaii	-	0	5	11	70	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	11	58	77	-	0	4	4	3	-	0	1	2	2						
Wash.	8	0	377	80	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	1	7	-	20	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	-	-	1	5	26	56	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


