
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 24, 2007 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	7,666	20,634	25,327	923,647	920,769	87	139	658	6,664	7,166	79	80	974	9,718	5,165						
Miss.	75	381	959	18,123	17,332	N	0	0	N	N	-	0	11	91	24						
Tenn.	313	516	723	24,742	22,922	N	0	0	N	N	1	1	19	118	43						
W.S. CENTRAL	655	2,348	3,006	110,053	104,129	-	0	1	2	1	-	5	41	338	381						
Ark.	95	173	328	8,555	7,392	N	0	0	N	N	-	0	8	32	22						
La.	107	359	851	17,305	16,330	-	0	1	2	1	-	1	4	50	86						
Okla.	160	256	467	11,475	11,452	N	0	0	N	N	-	1	11	115	38						
Tex.	293	1,534	2,015	72,718	68,955	N	0	0	N	N	-	1	29	141	235						
MOUNTAIN	214	1,235	1,706	54,150	63,323	75	95	293	4,403	4,864	17	6	580	2,865	387						
Ariz.	30	473	834	19,407	20,858	75	93	293	4,269	4,732	1	0	6	45	28						
Colo.	28	217	376	9,121	14,869	N	0	0	N	N	1	2	26	205	69						
Idaho	11	56	252	3,266	2,947	N	0	0	N	N	14	0	71	446	35						
Mont.	-	44	73	1,506	2,361	N	0	0	N	N	1	1	7	64	135						
Nev.	-	174	293	7,279	7,587	-	1	5	50	58	-	0	3	18	13						
N. Mex.	62	149	393	7,561	8,870	-	0	2	18	19	-	1	9	101	41						
Utah	71	105	209	4,928	4,531	-	1	7	63	53	-	0	499	1,933	17						
Wyo.	12	23	35	1,082	1,300	-	0	1	3	2	-	0	8	53	49						
PACIFIC	1,233	3,345	4,362	149,932	155,564	12	40	311	2,215	2,254	-	1	16	121	81						
Alaska	41	87	157	3,878	4,027	N	0	0	N	N	-	0	2	3	4						
Calif.	1,051	2,656	3,627	121,525	121,873	12	40	311	2,215	2,254	-	0	0	-	-						
Hawaii	-	108	134	4,878	5,107	N	0	0	N	N	-	0	0	-	4						
Oreg.	65	166	394	7,747	8,498	N	0	0	N	N	-	1	16	118	73						
Wash.	76	246	621	11,904	16,059	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	4	15	34	661	797	-	0	0	-	-	-	0	0	-	-						
P.R.	-	120	543	6,536	4,604	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	7	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


