
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 21, 2006 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	13,169	19,106	35,170	768,939	773,117	82	151	1,643	6,545	3,486	90	71	594	3,986	6,218						
Miss.	348	374	802	15,244	17,348	-	0	0	-	-	-	0	3	14	2						
Tenn.	502	510	606	20,662	18,831	N	0	0	N	N	-	1	5	36	37						
W.S. CENTRAL	1,239	2,194	3,605	88,895	89,206	-	0	1	1	-	1	4	29	205	200						
Ark.	176	158	335	6,661	7,039	-	0	0	-	-	1	0	2	19	4						
La.	147	265	761	11,513	13,818	-	0	1	1	N	-	0	9	51	76						
Okla.	-	221	2,159	9,591	9,340	N	0	0	N	N	-	1	4	32	37						
Tex.	916	1,454	1,844	61,130	59,009	N	0	0	N	N	-	1	20	103	83						
MOUNTAIN	829	1,032	1,839	40,626	50,507	57	114	452	4,560	2,271	4	3	39	317	118						
Ariz.	569	368	881	15,113	17,224	54	111	448	4,454	2,187	-	0	3	22	9						
Colo.	84	156	482	4,811	12,296	N	0	0	N	N	2	1	7	60	41						
Idaho	97	50	191	2,333	2,050	N	0	0	N	N	-	0	5	30	14						
Mont.	64	43	195	2,033	1,884	N	0	0	N	N	1	0	26	124	16						
Nev.	-	85	432	3,920	5,745	3	1	4	52	49	1	0	1	9	11						
N. Mex.	-	172	339	7,422	6,737	-	0	3	13	16	-	0	4	18	13						
Utah	-	93	170	3,887	3,645	-	1	3	39	16	-	0	3	16	11						
Wyo.	15	27	54	1,107	926	-	0	2	2	3	-	0	11	38	3						
PACIFIC	1,934	3,315	5,079	133,907	134,362	25	43	1,179	1,942	1,201	1	2	52	67	287						
Alaska	59	82	152	3,338	3,438	-	0	0	-	-	-	0	1	4	3						
Calif.	1,453	2,570	4,231	105,091	104,205	25	43	1,179	1,942	1,201	-	0	14	-	166						
Hawaii	-	103	135	4,156	4,484	N	0	0	N	N	-	0	1	4	1						
Oreg.	158	170	315	7,089	7,178	N	0	0	N	N	1	1	6	59	63						
Wash.	264	350	604	14,233	15,057	N	0	0	N	N	-	0	38	-	54						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	18	27	-	684	-	0	0	-	-	-	0	0	-	-						
P.R.	-	74	161	2,945	3,386	N	0	0	N	N	N	0	0	N	N						
V.I.	-	5	16	178	196	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


